storm_num,num_days,num_events,theisen,p5max,p10max,p15max,p30max,p60max,ei,duration,intense,ap_1day,ap_2day,ap_3day,tmax,tmin,tmean,nws_prec,nws_snow,melt_snow,p,s,m,event_type,sweq,julian,sinJulian,cosJulian,month,year,ptot_max,ptot_tot,ptot_avg,pstorm_max,pstorm_tot,pstorm_avg,stot_max,stot_tot,stot_avg,sstorm_max,sstorm_tot,sstorm_avg,logptotmax,logptottot,logptotavg,logpstormmax,logpstormtot,logpstormavg,logstotmax,logstottot,logstotavg,logsstormmax,logsstormtot,logsstormavg,qtot_max,qtot_tot,qtot_avg,qstorm_max,qstorm_tot,qstorm_avg,melt_water,total_water
304,5,2,0.653,0.18,0.162,0.148,0.108,0.095,0.397,38,0.017,0,0,0,55,24,40,0.89,0,0,P,,,1,,337,-0.463550271,0.886070622,12,1999,5.6,13.2,2.64,3.9,5.1,1.02,0.43,0.97,0.19,0.31,0.4,0.08,0.748962861,1.120902818,0.423245874,0.592176757,0.7084209,0.012837225,-0.356547324,-0.008773924,-0.698970004,-0.494850022,-0.387216143,-1.045757491,5.6,22.4,4.48,1.5,3.5,0.7,0,0.65
314,4,2,0.958,0.54,0.498,0.448,0.352,0.328,1.712,58.83,0.016,0,0,0,52,34,43,1.19,0,3,P,,M,2,6,55,0.811539059,0.584298174,2,2000,193,497,124.25,168,381,95.25,14,35,8.75,13.16,24.92,6.23,2.285579811,2.696365127,2.094331349,2.225335132,2.580936374,1.978910577,1.146438135,1.544192111,0.942504106,1.119585775,1.396722279,0.79518459,59,178,44.5,33,73,18.25,0.18,1.14
321,3,2,1.552,0.492,0.426,0.412,0.372,0.335,3.514,41.5,0.037,0,0.114,0.176,52,36,42,1.51,0,0,P,,,1,,110,0.94836158,-0.317191289,4,2000,73,90.1,30.03,63.4,69.6,23.2,13,14.27,4.76,12.23,12.63,4.21,1.863382348,1.95477299,1.477699928,1.802157753,1.842671634,1.36567514,1.114277297,1.154728207,0.678518379,1.087781418,1.101747074,0.625312451,36,78.1,26.03,30.9,55.9,18.63,0,1.55
340,2,2,2.671,3.096,3.066,2.548,1.566,0.975,34.827,31.17,0.086,0,0,0,86,61,71,2.07,0,0,P,,,1,,246,-0.888057323,-0.459732739,9,2000,369,411,205.5,354,381,190.5,33,35.5,17.75,32.32,34.14,17.07,2.567038135,2.613852389,2.312832959,2.54901553,2.580936374,2.279917777,1.518645524,1.550350672,1.249442961,1.509605705,1.533390708,1.232487866,72,93,46.5,69.4,83,41.5,0,2.67
344,5,2,0.465,0.12,0.12,0.12,0.106,0.094,0.265,53.92,0.009,0,0.086,0.086,58,29,45,0.55,na,0,P,,,1,,279,-0.995918996,0.09025161,10,2000,1.1,5.07,1.01,0.19,0.44,0.09,0.05,0.22,0.04,0.01,0.01,0,0.045322979,0.705863712,0.008600172,-0.698970004,-0.346787486,-1,-1.22184875,-0.638272164,-1.301029996,-1.698970004,-1.698970004,-2,3.8,16.6,3.32,0.7,1.4,0.28,0,0.47
346,6,2,0.924,0.468,0.396,0.416,0.348,0.281,1.496,69.67,0.013,0,0,0.015,57,27,42,1.46,0,0,P,,,1,,311,-0.801361088,0.598180914,11,2000,4.1,12.29,2.05,1.9,2.7,0.45,0.19,0.57,0.1,0.1,0.15,0.03,0.613841822,1.089905111,0.31386722,0.281033367,0.432969291,-0.337242168,-0.698970004,-0.236572006,-0.958607315,-0.958607315,-0.795880017,-1.397940009,6.4,30.6,5.1,3.4,5.1,0.85,0,0.92
366,3,2,0.775,1.044,0.81,0.616,0.346,0.203,1.159,26.58,0.029,0,0,0,79,35,53,0.55,0,0,P,,,1,,110,0.94836158,-0.317191289,4,2001,10,24.1,8.03,4.8,10.7,3.57,0.61,1.43,0.48,0.31,0.67,0.22,1.000434077,1.38219721,0.905256049,0.682145076,1.029789471,0.553883027,-0.207608311,0.158362492,-0.30980392,-0.494850022,-0.167491087,-0.638272164,16,42,14,8.3,17.6,5.87,0,0.78
367,3,2,0.945,0.552,0.45,0.34,0.314,0.259,1.603,28.5,0.033,0.011,0.068,0.068,70,39,52,0.85,0,0,P,,,1,,123,0.85432217,-0.519743812,5,2001,9,17.2,5.73,6.3,9.1,3.03,0.86,1.53,0.51,0.69,1.02,0.34,0.954724791,1.23578087,0.758911892,0.800029359,0.959518377,0.482873584,-0.060480747,0.187520721,-0.283996656,-0.15490196,0.012837225,-0.455931956,14,33.8,11.27,4.8,10.2,3.4,0,0.95
372,4,2,0.905,0.276,0.234,0.2,0.126,0.106,0.601,47.58,0.019,0,0.031,0.476,65,36,50,1.34,0,0,P,,,1,,151,0.516062391,-0.856550996,5,2001,15,33.8,8.45,10.3,19,4.75,2.13,4.47,1.12,1.5,2.59,0.65,1.176380692,1.529045171,0.927370363,1.013258665,1.278982117,0.677606953,0.330413773,0.651278014,0.053078443,0.178976947,0.414973348,-0.180456064,13,38.5,9.63,7.7,13.4,3.35,0,0.91
374,5,2,1.347,2.028,1.878,1.512,0.9,0.541,7.737,87.25,0.015,0,0.264,0.264,83,55,70,1.53,0,0,P,,,1,,162,0.345612313,-0.938377392,6,2001,73,106.3,21.26,70.2,87.3,17.46,12.41,16.46,3.29,12.15,14.94,2.99,1.863382348,2.026574118,1.32776749,1.846398973,1.941063988,1.242292905,1.094121596,1.216693599,0.51851394,1.084933575,1.174641193,0.477121255,26,64.1,12.82,16.8,25.2,5.04,0,1.35
378,5,2,1.594,4.092,3.618,3.136,2.212,1.136,28.6,15.33,0.104,0,0,0.02,90,65,78,0.77,0,0,P,,,1,,213,-0.501241813,-0.865307254,8,2001,3.6,10.3,2.06,2.3,3,0.6,0.22,0.51,0.1,0.17,0.25,0.05,0.557507202,1.013258665,0.315970345,0.36361198,0.478566496,-0.214670165,-0.638272164,-0.283996656,-0.958607315,-0.744727495,-0.585026652,-1.22184875,4.6,16.2,3.24,1.7,3,0.6,0,1.59
388,5,2,0.784,0.24,0.204,0.196,0.178,0.136,0.678,40.83,0.019,0,0.062,0.184,62,40,na,1.84,na,0,P,,,1,,285,-0.98130647,0.192451582,10,2001,10.7,23.22,4.64,9.38,16.2,3.24,0.3,0.97,0.19,0.24,0.65,0.13,1.029789471,1.36604921,0.667452953,0.972665592,1.209783015,0.511883361,-0.508638306,-0.008773924,-0.698970004,-0.602059991,-0.180456064,-0.853871964,9.16,32.43,6.49,2.91,5.23,1.05,0,0.78
408,5,2,1.219,0.216,0.198,0.196,0.158,0.13,1.024,41.42,0.029,0,0,0.19,65,26,42,2.48,0,0,P,na,na,1,na,97,0.995105311,-0.098820139,4,2002,64.1,119.7,23.94,58.96,94.94,18.99,9.5,16.52,3.3,9.09,14.57,2.91,1.806925777,2.078130431,1.379305518,1.770631128,1.977494969,1.278753601,0.978180517,1.218272854,0.519827994,0.959041392,1.163757524,0.465382851,42.55,108.24,21.65,21.71,29.63,5.93,0,1.22
416,4,2,0.757,1.272,0.876,0.732,0.696,0.494,3.689,19.42,0.039,0,0,0,80,51,65,1.56,0,0,P,na,na,1,na,161,0.361713731,-0.932289213,6,2002,2.8,8.63,2.16,1.26,1.99,0.5,0.15,0.44,0.11,0.07,0.12,0.03,0.44870632,0.936513742,0.336459734,0.103803721,0.301029996,-0.292429824,-0.795880017,-0.346787486,-0.920818754,-1.096910013,-0.886056648,-1.397940009,7.81,25.72,6.43,2.93,5.41,1.35,0,0.76
417,5,2,1.299,2.592,2.16,1.788,1.126,0.73,10.333,24.42,0.053,0,0,0.068,95,61,77,0.89,0,0,P,na,na,1,na,172,0.179766586,-0.983709294,6,2002,8.4,20.65,4.13,7.23,13.2,2.64,0.52,1.12,0.22,0.47,0.87,0.17,0.924795996,1.315130317,0.617000341,0.859738566,1.120902818,0.423245874,-0.27572413,0.053078443,-0.638272164,-0.318758763,-0.055517328,-0.744727495,14.26,41.88,8.38,7.25,13.58,2.72,0,1.3
423,3,2,0.684,0.948,0.918,0.876,0.606,0.164,2.332,18.67,0.037,0,0,0,82,59,70,0.45,0,0,P,na,na,1,na,245,-0.880012204,-0.474951072,9,2002,1.31,3.67,1.22,0.2,0.42,0.14,0.04,0.11,0.04,0.01,0.02,0.01,0.120573931,0.565847819,0.089905111,-0.677780705,-0.366531544,-0.823908741,-1.301029996,-0.920818754,-1.301029996,-1.698970004,-1.522878745,-1.698970004,2.79,7.83,2.61,0.31,0.39,0.13,0,0.68
424,2,2,1.49,1.836,1.518,1.272,1.01,0.593,11.794,33.83,0.044,0.119,0.119,0.15,78,64,71,0.9,0,0,P,na,na,1,na,262,-0.979613692,-0.200890555,9,2002,4.4,8.22,4.11,1.46,2.34,1.17,0.32,0.5,0.25,0.17,0.2,0.1,0.644438589,0.915399835,0.614897216,0.167317335,0.371067862,0.071882007,-0.48148606,-0.292429824,-0.585026652,-0.744727495,-0.677780705,-0.958607315,3.85,7.49,3.75,1.82,2.42,1.21,0,1.49
36,4,3,1.275,1.548,1.344,1.356,0.914,0.529,6.649,49.42,0.026,0.007,0.007,0.593,79,54,66,0.83,0,0,P,na,na,1,na,150,0.530730048,-0.847540923,5,1991,20.8,49.42,12.35,11.14,26.18,6.55,2.37,5.44,1.36,1.42,3.04,0.76,1.31827208,1.69399061,1.092018471,1.047274867,1.418135498,0.816903839,0.376576957,0.736396502,0.136720567,0.155336037,0.484299839,-0.113509275,11,31.5,7.88,4.2,9.9,2.48,0,1.28
135,5,3,1.168,1.068,0.87,0.692,0.452,0.151,1.94,95.5,0.012,0,0.047,0.776,65,40,52,1.1,0,0,P,,,1,,147,0.573772268,-0.819014887,5,1993,18.07,63.7,12.74,10.32,34.48,6.9,2.2,6.48,1.3,1.35,3.91,0.78,1.257198426,1.804207605,1.105510185,1.014100322,1.537693194,0.839478047,0.344392274,0.812244697,0.117271296,0.133538908,0.593286067,-0.102372909,15,46.3,9.26,5.8,8.1,1.62,0,1.17
140,5,3,2.989,3.12,2.418,1.796,1.146,1.045,27.035,89.92,0.033,0,0.204,0.204,84,56,71,1.29,0,0,P,,,1,,183,-0.008606997,-0.999962959,7,1993,278.44,551.75,110.35,246.49,484.72,96.94,100.69,152.6,30.52,97.45,145.88,29.18,2.444747222,2.741750213,2.042811692,2.391816924,2.685499899,1.986547813,2.003029471,2.183582992,1.484726804,1.988826407,2.164025524,1.465234095,92,135.2,27.04,67,70.8,14.16,0,2.99
181,4,3,0.929,0.876,0.732,0.624,0.468,0.3,1.802,56.58,0.016,0,0.06,0.06,71,50,61,1.58,0,0,P,,,1,,267,-0.993256849,-0.1159346,9,1994,0.83,3.05,0.76,0.1,0.25,0.06,0.03,0.1,0.02,0.01,0.01,0,-0.075720714,0.485721426,-0.113509275,-0.958607315,-0.585026652,-1.15490196,-1.397940009,-0.958607315,-1.522878745,-1.698970004,-1.698970004,-2,2.3,8.7,2.18,0.2,0.4,0.1,0,0.93
289,8,3,3.904,1.452,1.23,0.976,0.806,0.587,20.397,123.58,0.032,0,0,0.87,87,53,71,4.97,0,0,P,,,1,,171,0.19667289,-0.98046916,6,1997,432.24,552.82,69.1,424.37,514.6,64.33,73.21,80.4,10.05,72.64,78.29,9.79,2.635735002,2.742591603,1.839540893,2.627754908,2.711478221,1.808481057,1.864629725,1.905310062,1.002597981,1.861235619,1.893761762,0.991226076,108,201.8,25.23,102.7,158.5,14.41,0,3.9
295,4,3,0.857,0.636,0.63,0.536,0.42,0.3,1.722,57.5,0.015,0,0.949,0.955,85,54,67,0.9,0,0,P,,,1,,227,-0.693281227,-0.72066715,8,1997,0.77,2.89,0.72,0.09,0.23,0.06,0.06,0.21,0.05,0.01,0.01,0,-0.107905397,0.462397998,-0.13667714,-1,-0.619788758,-1.15490196,-1.15490196,-0.657577319,-1.22184875,-1.698970004,-1.698970004,-2,2.9,10.7,2.68,0.4,0.9,0.23,0,0.86
327,3,3,2.159,3.612,3.48,2.436,1.27,0.694,13.392,41.67,0.052,0.111,0.431,0.55,68,50,58,1.39,0,0,P,,,1,,152,0.501241813,-0.865307254,5,2000,220,333.6,111.2,200,290.6,96.87,41,52.48,17.49,38.8,47.89,15.96,2.342442421,2.52323906,2.046143841,2.30105171,2.463310554,1.98623413,1.612889769,1.720076573,1.243038049,1.588943643,1.680335513,1.203304916,53,107.8,35.93,43.2,85.2,28.4,0,2.16
341,3,3,1.477,2.244,2.064,1.624,0.99,0.531,8.968,44,0.034,0,0,0,88,62,72,1.44,0,0,P,,,1,,254,-0.942761143,-0.333468779,9,2000,26,50.5,16.83,17.2,31.2,10.4,1.9,3.68,1.23,1.52,2.87,0.96,1.415140352,1.703377369,1.226342087,1.23578087,1.494293769,1.01745073,0.281033367,0.567026366,0.093421685,0.184691431,0.459392488,-0.013228266,16,31.1,10.37,8.1,15.5,5.17,0,1.48
364,5,3,1.314,2.568,1.836,1.5,0.898,0.471,5.48,88.17,0.015,0,0.005,0.206,79,32,47,1.32,0,0,P,,,1,,95,0.997917161,-0.064508449,4,2001,46,115.1,23.02,37,69.2,13.84,3.3,9.14,1.83,2.56,6.37,1.27,1.662852233,2.061113054,1.362293938,1.568319085,1.840168849,1.141449773,0.519827994,0.961421094,0.264817823,0.409933123,0.804820679,0.10720997,37,120,24,11,20,4,0,1.31
370,5,3,1.049,0.492,0.474,0.428,0.336,0.226,1.712,83.83,0.013,0,0,0,65,40,50,1.26,0,0,P,,,1,,141,0.655156357,-0.755493314,5,2001,9.6,26.3,5.26,5.4,9.2,1.84,1.1,2.77,0.55,0.71,1.15,0.23,0.982723388,1.420120848,0.721810615,0.733197265,0.96425963,0.267171728,0.045322979,0.444044796,-0.251811973,-0.142667504,0.064457989,-0.619788758,11,37.8,7.56,5.3,10.1,2.02,0,1.05
385,4,3,1.551,0.852,0.834,0.78,0.574,0.334,4.397,66.42,0.023,0,0,0,84,46,69,1.92,0,0,P,,,1,,250,-0.917583626,-0.397542814,9,2001,17,40.6,10.15,12.2,28.8,7.2,1.16,2.48,0.62,0.89,1.86,0.47,1.230704314,1.608632989,1.006893708,1.086715664,1.459543258,0.857935265,0.068185862,0.396199347,-0.200659451,-0.045757491,0.271841607,-0.318758763,12,31.3,7.83,6.6,15.1,3.78,0,1.55
389,6,3,1.312,0.516,0.504,0.44,0.32,0.275,2.375,98.5,0.013,0.002,0.002,0.035,61,30,49,1.43,0,0,P,,,1,,293,-0.945596387,0.325342085,10,2001,39.7,110.37,18.4,38.42,83.4,13.9,4.28,10.55,1.76,4.23,9.08,1.51,1.598899887,2.04289039,1.265053789,1.584670384,1.921218121,1.14332713,0.632457292,1.023663918,0.247973266,0.627365857,0.958563883,0.181843588,18.02,59.68,9.95,13.22,30.89,5.15,0,1.31
